signature,slot,block_time,fee,compute_units,instruction_count,program_ids,account_count,total_positive_balance_changes,total_negative_balance_changes,hour,weekday,slot_rpc,block_time_rpc,fee_lamports_rpc,compute_units_rpc,compute_units_rpc_new
3mU3wTU7b4sN9aZd2mLS62WYAJrUJuWYjt7wNBG2BEBzncf8KboRtyhuQBHzTxdWbGcWp4ztav27XQPEUp1jdoYJ,357411150.0,1754150495.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,2000000000.0,2000105000.0,21.0,5.0,,,,,
4xxFXGh5vtqPRFyzyTUELDkuKLpof8DvZbLWmFCCyFcSLwCR4QvM29mnHPKseE8UGKjBgQsLxEkUpzLntGNhmZff,357411138.0,1754150491.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1000000000.0,1000105000.0,21.0,5.0,,,,,
3HH3nm45qaAmFF6o36MpTsrENLKNmZ5P5e4ERrK2UcvW3NLZkx3YkP4e8nped3nVUs9RuWqaxYHfhPjaNj94ARmS,357411099.0,1754150473.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1000000000.0,1000105000.0,21.0,5.0,,,,,
66i1LRSUUAqTF88U7tjMQdmHobK2JfR8LrBuurQyPTBVNDtpQw5ERKgBVRPWtWBavyJ2cZhce47satZys4t8MuoX,357411043.0,1754150451.0,5000.0,,4.0,"11111111111111111111111111111111, 675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",24.0,0.0,5000.0,21.0,5.0,,,,,
2gjG2aUuZMeK1CAgKUSrrtnFZXqJ8bCcdmFDFaXH6vYmgTsLV6EJ2t9GhUZtjEfWnrNTvaQo8mt3FPy42TevHS3Y,357405307.0,1754148186.0,5000.0,,4.0,"11111111111111111111111111111111, CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",18.0,0.0,5000.0,20.0,5.0,,,,,
Fty2AQBBao5BEfDSLKH5Pq7AqHpPcBeKuhdX9kPTKqqNqCwHSxBMfUucnumjBiw2dANCyJuDRkg88mcQ3hzjgwp,357403197.0,1754147337.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,4094903733.0,4095008733.0,20.0,5.0,,,,,
5fjDLywhECrxHksVEfg89bRKjS8JSTPz8R5duYrudJD92Q2p5ATVgScf52DMu68YFaso4y1LfkGituM47sG4tnta,357402629.0,1754147113.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,1003279289.0,1003384289.0,20.0,5.0,,,,,
5U2x27q5h5Cidpwc9hfNUKJRs2GZ4fXyHoBEvZ6Yrt577NZQHWf8i6XRP9jySbzRJoYqVLqMwXMDMHSQdp37M9iP,357402563.0,1754147087.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,3011509255.0,3011614255.0,20.0,5.0,,,,,
4VMJJ8uErzsdn4axrqTrQ1SFi6CLinJgtTG4ZkSMvZtpVYG5UhD4ancXN5czRkvjeSRaEqsMToAiUinTMZQ8WZPq,357402481.0,1754147055.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,6073688301.0,6073793301.0,20.0,5.0,,,,,
5D2mEmPeHR869efs7GeYP8qGaaznkwzcWrcJCLpG3JwxxKg4VasJVFbF1L8ddSKdWmnkyHs2BYZgK3EgmzmsHFpE,357402362.0,1754147007.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,3011489248.0,3011594248.0,20.0,5.0,,,,,
5W2mAeHRy2DKx9x7mZxbBDZuK9VcfytHEhk5ZmsrFckAgrXkApdPFkALhj1VLjaU1PGPhuuCpxyhdT3ruiMMuCdw,357402336.0,1754146997.0,5000.0,47472.0,4.0,"11111111111111111111111111111111, ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",24.0,0.0,5000.0,20.0,5.0,357402336.0,1754146997.0,5000.0,47472.0,47472.0
3YcTZX9cNWv7xLS6GvtCZmcVP3FfxTPkmrjsCPKwZT6xRmT5JVu4KsPfm6t9jFosbCwTVQXq2Wgot5gecUNkwH28,357402330.0,1754146994.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,3011498073.0,3011603073.0,20.0,5.0,,,,,
5oAmowVVEqnsFrS1Ls2HT5ZJRbHtAWm93RY2m4axZajQvrmWk6VKiZuUCoYjki7TMnfudXBrDYXDyXTXsv9QTe1U,357401356.0,1754146600.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,5350060468.0,5350165468.0,20.0,5.0,,,,,
4whb9okGE8adpN6Fa2PJ5un39Zaw6qQbBpdJobeLXuLEGyb245vwG86giV5gFadU62VvfNn3HcbcCefx3nMh3aps,357401320.0,1754146587.0,105000.0,74632.0,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,937227947.0,937332947.0,20.0,5.0,357401320.0,1754146587.0,105000.0,74632.0,74632.0
28v54bkQHF85B5i7HsWGkoUX9nmD4psUx169y1YVN5mSW7CbvTmg9PtyVhb3TC5qoPootbhihf3r7BhvJVtah4qD,357401302.0,1754146580.0,105000.0,74632.0,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,693853990.0,693958990.0,20.0,5.0,357401302.0,1754146580.0,105000.0,74632.0,74632.0
cGLepXBXWpvdBz1E9xT4GSCSEpQc16PTm2H6GNfB4EFeQWufC39Bfk89QEyQwzmLP4CefTmyXtPpDUEk2MGXyQB,357401209.0,1754146542.0,2005000.0,92647.0,4.0,"11111111111111111111111111111111, ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",23.0,6818188140.0,6820193140.0,20.0,5.0,357401209.0,1754146542.0,2005000.0,92647.0,92647.0
5tSLwdBAbbZ9BhA1f9WVvXxsvDisQtmzSuy5DJiP3SRCc2YfM7MdYo3ZvcBrPsgvQq9uQTRiGo4ZsPKMXTbK3oFy,357399183.0,1754145737.0,5000.0,,4.0,"11111111111111111111111111111111, 675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",24.0,0.0,5000.0,20.0,5.0,,,,,
3qqs2dpjY7VNWP8QAX64wdvME1UxJpvnpzQ3QQoSEQQsmGGruwKGW5YW6PJVhjufsLNGJAZB7M1tfPCsTGDU8KR,357398203.0,1754145350.0,5000.0,,4.0,"11111111111111111111111111111111, CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",18.0,0.0,5000.0,20.0,5.0,,,,,
4eaBzYkWbjs6rWKih8UKMGKUned1Zh4n2gGdW19WPsZSLNHDYZGXr6HECAHK29tdyBBbS6mWzZmanhwtn6BBcGyg,357361772.0,1754130906.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,99803084.0,99908084.0,16.0,5.0,,,,,
4GZXZMRpAEcZRsBxF4ieux4uBJGuLFVqVA29rKZQKVpkABPWkGbKzyVGHyTjiXRRpLbnpEq1wbBB42H33RcU6Hig,357361763.0,1754130902.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,100303097.0,100408097.0,16.0,5.0,,,,,
ehuLHMPWqP6tjEBLyZx5gamx6Vf2ebX7ufNrsADiKEqDDeXyM2hWMqmXT5vaDiYu2RhLS1DBR2tyGesLmD6LhAQ,357361322.0,1754130727.0,105000.0,,4.0,"ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL, ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,0.0,105000.0,16.0,5.0,,,,,
4GTdKGTaeJuCcDDYCwbhC27LKCkJQzurEvkXPrQdZ7FTeknPULxkUWdsEjrtV4JvEkzp6JnGtR4htmdU2UbnzWWb,357352381.0,1754127185.0,2005000.0,,4.0,"11111111111111111111111111111111, ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",23.0,0.0,2005000.0,15.0,5.0,,,,,
3usezAdEgT6h6dMG5dWLZD8jYpjofWau7msRJV4pbC2K1VpJ9QuCTAuB3Rehe1iYxWKsBWe6LSH2TYWDaA5D7VrL,357346155.0,1754124712.0,5000.0,,4.0,"11111111111111111111111111111111, CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",18.0,0.0,5000.0,14.0,5.0,,,,,
2JN9tFLpsWwKwb4uqdnNiSYjHutHYdGrck8fLqTXRLYZi8hhdn3W25keXG69xtv15J46WjrWnRMwesPwY5P3veve,357324918.0,1754116260.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,7117701834.0,7117806834.0,12.0,5.0,,,,,
umkukbAZNq9p6sshuritzWkNDQM4rBtJddFMiGfdxC8VGk4Kze5xLYaJfcgp6FwXfTNC5RmBDBpmxELmYEppM5n,357322512.0,1754115301.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,1003693626.0,1003798626.0,11.0,5.0,,,,,
59mMAFf6HS9C6ocnnBLYwqgHMTqfzgZjiJUZ5F6c7822vxDdaVpumvQ4HznbtrgAuvDq4TUES4p16U9tSCZPYRhS,357319646.0,1754114156.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,1003678206.0,1003783206.0,11.0,5.0,,,,,
3oPA3X8jsVjoSPyHwC1VNwagDC5EUUqVFEF64pJfnXgviXqMinvRkwA3rToLwT5iP3bf1odSkAWsL9XenTABomZo,357319584.0,1754114132.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,3655671477.0,3655776477.0,11.0,5.0,,,,,
5iHuk5HjJU8vRzvDWVVxGNrCvYYsw8qv4mAb6gmGdoa5Av3syoUkBVAudUXf7nmR4sMG7ecxmRMWJgZrp8v6dne3,357296200.0,1754104861.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1796201031.0,1796306031.0,8.0,5.0,,,,,
62MJF76eFftCVy4R3sYijkZWwTSVegwmYXUpbUdG7SrAVEE9hEmgb9bXjrEDU7XKyqJEZypNm6oGWHMZPmb5dVqL,357292556.0,1754103408.0,105000.0,29510.0,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1780401052.0,1780506052.0,8.0,5.0,357292556.0,1754103408.0,105000.0,29510.0,29510.0
2qMQ1GwokjEZUAaAkqLBEF7UaDiaJ2rQTM8zW7h7Jef8C7FNRV8w8HnW3doXdhTzUAKBKnjqbHt1osBQrxbVwo9K,357292366.0,1754103334.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,105000.0,8.0,5.0,,,,,
2Y7NpcPfwTon7NjubsFEJ7trWcxFAWrii3ui5nQTC76AKJdeqFFKRyWuoHcwcuLtWzJCwbCmMw7Xx8QcsrsXqEBL,357292365.0,1754103334.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,105000.0,8.0,5.0,,,,,
QeU5ttyFHu61t9Cf4jmTuVnGBkVZ1VH1VUnWH3UXz83ysC4i3fJ29LWJioxULSkigKE3rhQQYCWSwDv7NAENae3,357292364.0,1754103334.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1771414048.0,1771519048.0,8.0,5.0,,,,,
3agQL1g7YjJdofaZEwqJcHP3pecPjdBE3oXQuVAzYY2bDAFkoaeCuEJGxv9x52RBucg1cBBAkc2p14wniuFboY1W,357292359.0,1754103332.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1653485858.0,1653590858.0,8.0,5.0,,,,,
2R55h7CeEZpkn65t9MNJDq6Eobnbf2gyEwSZGpYyye1n62hBTBEtf6LnmkhtiaeF4AvQwNqqrKaKYpuGC9RZLst1,357292349.0,1754103328.0,5000.0,,4.0,"11111111111111111111111111111111, 675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",24.0,10100000000.0,10100005000.0,8.0,5.0,,,,,
4BXAcvqLg3C3NYhEg4xCYfTZwLje8UJwZT1qr1n8rRhk7J7mfSnLkpwVJ3YfH75zUFuJqVaP8tyYynmvoquSJZSY,357289399.0,1754102159.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,2278083216.0,2278188216.0,8.0,5.0,,,,,
4N3pek1Mz4n8nKqA5gSHjttpwU9yU2m1LVEGVUqiN6geBg5BPfRq1pN79DcF6iiKNyioBh1hYk1G6kvARwgrMDnN,357289204.0,1754102081.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,2223738292.0,2223843292.0,8.0,5.0,,,,,
4tDaf4hD6ntUTyQByus6pHdkqzXKxmiDgCeZGmFFtPbzUv9xDQtfo6KuEGmm3VUE7Vvf2Qar2DPjAZ2w7wXTdpqG,357288122.0,1754101657.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,5411336754.0,5411441754.0,7.0,5.0,,,,,
4kzMRAbmKaSh8PKVZ5c68XyzAQqHHiR6RpPncRnDzAhsaPfZ17wYinZxcnHpUEcq2MLe6nitVxJkJRuw8u76Fk23,357284707.0,1754100301.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,2155836435.0,2155941435.0,7.0,5.0,,,,,
2dcB16BkThmd5xgcaWyYym8U5o54WdpAH3nMzT4oTRXH3AwmknEZtSXhno6sF7FwA2ZPrbfDrAwtEKEBviNf3jRT,357278411.0,1754097824.0,5000.0,,4.0,"11111111111111111111111111111111, ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",24.0,6371101145.0,6371106145.0,6.0,5.0,,,,,
2HSw3owcz4WrtRKhHpPV6ZEL2ZwCW7UXUap5LHzuDdLb25A9PPg6LLtKSHQRPioNsBkaDmn9reToMrsZygAbpoyE,357278218.0,1754097749.0,5000.0,,4.0,"11111111111111111111111111111111, ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",24.0,5707909732.0,5707914732.0,6.0,5.0,,,,,
5kGqU58VGqBvDWnLx2bvUQAijDmVFf6xxkr9PvhagJGJjLF3oiB4hugVqTMPP3eF6WfhAXEmyc1tCVf4xZCtws5Y,357275729.0,1754096765.0,5000.0,91148.0,4.0,"11111111111111111111111111111111, ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",24.0,5224246243.0,5224251243.0,6.0,5.0,357275729.0,1754096765.0,5000.0,91148.0,91148.0
3koiSNvQBZafYdX6X4VwNT7WfX5UFHKwi8Lzk9v4LUMGJuWESpwH2hNW8DEhLT2usadc1WwCDVbzzpKPVEEwaL2t,357274702.0,1754096354.0,2005000.0,,4.0,"11111111111111111111111111111111, 675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",23.0,0.0,2005000.0,6.0,5.0,,,,,
ReFFkuVsNZT1VNpNG2Li4Tz1jVk9wNmK7XbBwQtwaWBn3LakVRUuiv6EC8wiY6GDDh18eHgxWYjF39ER9rr24to,357274308.0,1754096193.0,5000.0,,4.0,"11111111111111111111111111111111, ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",24.0,0.0,5000.0,6.0,5.0,,,,,
4cTUT7hcwhCnzbgX9PtP5dhdzWWnCVkmeP1WU9LQoM8K7UrjYi9jfMWdfxiViXvTM2HSJoFeKeTbTk5K9q7vryQu,357251069.0,1754086975.0,105000.0,76131.0,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,99802324.0,99907324.0,3.0,5.0,357251069.0,1754086975.0,105000.0,76131.0,76131.0
4k2yTout8nzaUBDghjdUJC5fFYpfciUm8EPxUFHRFJauPCaoBFX9B8gVF1ohj7QTdb96gLFZddaa4Ruv53uZdK9K,357251060.0,1754086972.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,100302334.0,100407334.0,3.0,5.0,,,,,
EHJeh5KXtKDzGEx4LBV4BMXUChH2ronJncYmqN2cHupmFkdcMAZGFRmikPovTFDTjcW5UtJRsRnQ4Y14ekwTbYq,357250588.0,1754086783.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,99857296.0,99962296.0,3.0,5.0,,,,,
41hrmj9aXaHfvGrtiXhBM57KgBfofhkue3dA3WE66J8whrMwWNrUK2tWpoSx6baZJbcBScHdzG13cUSBufbEaRXk,357250568.0,1754086775.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,102147360.0,102252360.0,3.0,5.0,,,,,
48Gp6NcP4YDPyPnreKrwbRbDtMwtThEHaSmw1Cyae2FXf4BDdUcmarYYsiBW5pGBe9Tva7E9JUgDvtfKZn44m7Ji,357250439.0,1754086725.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,0.0,105000.0,3.0,5.0,,,,,
akbe714vpSThitGZK3Coy3LeKQxoZcuNW75zkUz9hXFb5CwYvCwzdNi41LnKFMxCbZyAFwBzbVkBjzA3FDJbwK1,357250305.0,1754086672.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,0.0,105000.0,3.0,5.0,,,,,
3FfMSnUcDQBcSg7NV1cPZe3JbWyJLCWVrJ6rcg2QYA1QyDcgk8Lux7dx3qYLAW413DKKhFTStQ4fiwntigJemzXe,357250232.0,1754086643.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,0.0,105000.0,3.0,5.0,,,,,
cfqJfJD7jJgNWNp69JfoE6sfGjyGVmWimX24wQPcGQ29rEWwJTysijuKZ7nkPKBX88f3BYQChcrv7NUoouph9Mi,357249768.0,1754086453.0,105000.0,38065.0,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,0.0,105000.0,3.0,5.0,357249768.0,1754086453.0,105000.0,38065.0,38065.0
AdmSC5x5HC1aNkHpi6cPntbZGpsXhGVsN4ZG8kj4f8ZYvkTgiRm6cBwLyLpv3NAVJqQLqFdfWqqkVDsJBjZoVxw,357248049.0,1754085777.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,0.0,105000.0,3.0,5.0,,,,,
56GgTu9U8RF6agyqDmYHn6kn6rnaAgrwKobzVE4pw5CX3ks6eaExuRQXjTvzamcNPHDwHPq6KJxC8zQrXad5WkeS,357248044.0,1754085775.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,0.0,105000.0,3.0,5.0,,,,,
3zKiRTzP8fHShF42paDQMT1u8P9bD7ZNzoYtjXYF9pfckgLY3nGnniedVef8jaW72tLeeidd6w8QwkrNiPQF837A,357246874.0,1754085306.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,0.0,105000.0,3.0,5.0,,,,,
3i9uMsPayRhu1GczgH3xAogoobKoBCX4vy9o8LAxt13egME276tbkuks4o1x5uqsEq4H1WKYbQDxA2UTfAzTwXDo,357246399.0,1754085116.0,105000.0,38065.0,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,0.0,105000.0,3.0,5.0,357246399.0,1754085116.0,105000.0,38065.0,38065.0
4QstfU33X4zx8PYkf2mUYo2t7sBZUvLh1Zx8KD7YxPdyaommJ2jVAc7ayHSyHVupPWGbHuW2nS4unvdJkftvCvRv,357246307.0,1754085077.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,0.0,105000.0,3.0,5.0,,,,,
3T9g3WDeVzyfGqa9EoxQiFEYM6B77c5GhMymvRV7GDcD2VFFa6XnanYmQnYq6dfnGhDT5QNVU1hJnuF9rst6GMfJ,357246297.0,1754085072.0,105000.0,38065.0,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,0.0,105000.0,3.0,5.0,357246297.0,1754085072.0,105000.0,38065.0,38065.0
2mnP2Q1caFefCvtgyWG463tyyXWcXJtjqtmVBLxUAUZJvQXCZ99p65NJMCGH6o6ee4Uvu4kKotJhq1TzDdtQb4Xk,357246084.0,1754084987.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,0.0,105000.0,3.0,5.0,,,,,
2mGQ3JPetapN4KAn7bSEU4rx83x8afn6tW82EYJPn63GNrK71oCcqUr7h92HxrssrSEJ4QJpbPBQzTngiSfoVuqM,357245998.0,1754084952.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,0.0,105000.0,3.0,5.0,,,,,
5YUqzBMrGSV5iPxUmTXYuyT7YATkbm5fvZD5H2Vn63k4XYcjhx3dX7B7W4aLp5S6bhGGDXujdYgkGkWhLJ9sHgUK,357245617.0,1754084799.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,0.0,105000.0,3.0,5.0,,,,,
4aqYEGYMacmGG9Z1uLvAT59KQ7tTRhk6c4qLUAW4ar1Egoj5p7etGetcndE5grumzfcjGxBD9BcpkuibVLCnmyJ2,357239943.0,1754082566.0,5000.0,,4.0,"11111111111111111111111111111111, 675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",24.0,0.0,5000.0,2.0,5.0,,,,,
hjjhuwVAy2j59uK9BdUKA5HmM6fj4oMP7uMfKPobKtAjULXxV9NVBbkaf9cBJn5Ggv4ZW87mvegNjnWk8PaBVZt,357231256.0,1754079114.0,5000.0,,4.0,"11111111111111111111111111111111, CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",18.0,0.0,5000.0,1.0,5.0,,,,,
nMf6H34E9i9rANqxjK38xZUTZp8ont1ve4vHwpN9AbMd9rtniQVkrhCZi3Gdkty1i7T7dVNvxCD3ajA8dS4fMgi,357216063.0,1754073063.0,2005000.0,,4.0,"11111111111111111111111111111111, ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,0.0,2005000.0,0.0,5.0,,,,,
21qLNtYdWrgwsjCcXdsgUuY47g1xmDuqr4aRinDoYpS6XpUhwJtQ7PS9fUE4RbceTnRtmqwySiFLQVdqzHGVrSUY,357211526.0,1754071264.0,5000.0,,4.0,"11111111111111111111111111111111, ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",22.0,0.0,5000.0,23.0,4.0,,,,,
5dYLAVYtTPhXmqLMk4PZrsTjP63ySPYdS84WqfbsSEJsPHYQS2tCrnnAi8yY9pxg1fsGbMBJ41r1b1SPDzb2PaLU,357203281.0,1754067982.0,5000.0,24483.0,4.0,"11111111111111111111111111111111, CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",18.0,0.0,5000.0,22.0,4.0,357203281.0,1754067982.0,5000.0,24483.0,24483.0
2aTiZ7x7TnREntSH7uo6ucWtFB1y7z8uUFhGcJzm9TLuMgUsXF6nkNumnNyh528Hut7MZ88e1yaULVMLQSrd8nc8,357202449.0,1754067648.0,2005000.0,15616.0,4.0,"11111111111111111111111111111111, ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,0.0,2005000.0,22.0,4.0,357202449.0,1754067648.0,2005000.0,15616.0,15616.0
4Xquk6QLYfGGYios3nRboRVLtmLHPSMcEQcbve7Wz986oR731847xGMGou3AXhfvGNxturKyPEvDwmrTc3hd283v,357201316.0,1754067191.0,1005000.0,,4.0,"11111111111111111111111111111111, ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",21.0,0.0,1005000.0,22.0,4.0,,,,,
